name,target_rva,target_size,source,notes
?collect@Y3AdjTail_005C98E0@@QAEXPAVY3AdjOut@@@Z,0x005C98E0,253,Code/GameEngine/Source/Common/Y3AdjustedGetterCollectors.cpp,reloc-derived;call-sites=10;identity=real
?erase@?$hashtable@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_005caa30_p12cd@@@_STL@@@2@@2@@Z,0x005C9B80,154,Code/gen_small/tgrid_130.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ceab0@@UAE@XZ,0x005CE090,623,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005cf050@@UAE@XZ,0x005CE990,216,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
?assign@ParticleSystemTemplateTailAssignShim@FXParticleSystem@@QAEXPBX@Z,0x005CF100,94,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,reloc-derived;call-sites=1;identity=real
?bfmeSendAC@BfmeNextAC@@QAEXPAUBfmeOutAC@@@Z,0x005CF250,90,Code/GameEngine/Source/Common/BfmeThreeHundredEightyThree.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_005d2bd0@@UAE@XZ,0x005D2840,117,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005d37c0@@UAE@XZ,0x005D3650,95,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ebc60@@UAE@XZ,0x005E23D0,100,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ecdf0@@UAE@XZ,0x005E2C70,139,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005ed200@@UAE@XZ,0x005E2D20,139,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EA310@@QAE@ABV0@@Z,0x005EA310,82,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EA590@@QAE@ABV0@@Z,0x005EA590,132,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EAF70@@QAE@ABV0@@Z,0x005EAF70,70,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EB320@@QAE@ABV0@@Z,0x005EB320,70,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EBD40@@QAE@ABV0@@Z,0x005EBD40,310,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EC1A0@@QAE@ABV0@@Z,0x005EC1A0,101,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0CompositeRenderObjClass@@QAE@ABV0@@Z,0x005EC3E0,128,Code/Libraries/Source/WWVegas/WW3D2/DistLODClassCopyCtor.cpp,reloc-derived;call-sites=1;identity=real
??0Rva005ECD00@@QAE@ABV0@@Z,0x005ECD00,169,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005ED110@@QAE@ABV0@@Z,0x005ED110,169,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EDFA0@@QAE@ABV0@@Z,0x005EDFA0,115,Code/GameEngine/Source/Common/V3CopyCtorForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva005EE8A0@@QAE@PAXPAVV3HostRva005E7420@@@Z,0x005EE8A0,285,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E7360@@QAE@PAVOwnerY005E7360@@@Z,0x005EEA60,207,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0BfmeRMiddle@@QAE@PAX0@Z,0x005F2CA0,99,Code/GameEngine/Source/Common/Bfme5MultiVptrCtors.cpp,reloc-derived;call-sites=2;identity=real
??0Gen005F3EE0@@QAE@XZ,0x005F3EE0,383,Code/GameEngine/Source/Common/S4Second.cpp,reloc-derived;call-sites=1;identity=generated
?u4Next005F5120@@YAXPAVINI@@PAX1PBX@Z,0x005F50B0,85,Code/GameEngine/Source/Common/U4FloatGuardedForwarders.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E6290@@QAE@PAVOwnerY005E6290@@@Z,0x005FCA70,187,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E4C10@@QAE@PAVOwnerY005E4C10@@@Z,0x005FD6A0,181,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E6030@@QAE@PAVOwnerY005E6030@@@Z,0x005FDF80,112,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0BaseY005E6160@@QAE@PAVOwnerY005E6160@@@Z,0x005FEC70,128,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0Rva005FFAC0@@QAE@PAXPAVV3HostRva005E76E0@@@Z,0x005FFAC0,119,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E7620@@QAE@PAVOwnerY005E7620@@@Z,0x005FFBB0,346,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??0Rva006008D0@@QAE@PAXPAVV3HostRva005E7AD0@@@Z,0x006008D0,178,Code/GameEngine/Source/Common/V3NewInlineCtorFactories.cpp,reloc-derived;call-sites=1;identity=generated
??0BaseY005E7940@@QAE@PAVOwnerY005E7940@@@Z,0x006009B0,440,Code/GameEngine/Source/Common/Q4NewInlineCtorAdjusted.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00601560@@UAE@XZ,0x00601490,140,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00602e50@@UAE@XZ,0x00602D30,98,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_006039d0@@UAE@XZ,0x00603820,118,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00605630_k4@@UGen_t_00605630_p12cd@@@_STL@@QAE@ABU01@@Z,0x00605200,83,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?firstNamed@U4Scan@@QBE_NPAXPBVU4Filter@@@Z,0x00606D60,75,Code/GameEngine/Source/Common/U4EmbeddedProxyForwarders.cpp,reloc-derived;call-sites=1;identity=real
?_M_advance@?$_Deque_iterator_base@UGen_t_00607090_p12cd@@@_STL@@QAEXH@Z,0x00606E60,207,Code/gen_small/tgrid_134.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00607280_k4@@UGen_t_00607280_p12cd@@@_STL@@QAE@ABU01@@Z,0x006071C0,132,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@URva00607770Element@@V?$allocator@URva00607770Element@@@_STL@@@_STL@@IAEXPAURva00607770Element@@ABU3@ABU__false_type@2@I_N@Z,0x00607570,289,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_00608af0_k4@@UGen_t_00608af0_p12cd@@@_STL@@QAE@ABU01@@Z,0x006089C0,227,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@URva00608FE0Element@@V?$allocator@URva00608FE0Element@@@_STL@@@_STL@@IAEXPAURva00608FE0Element@@ABU3@ABU__false_type@2@I_N@Z,0x00608DE0,287,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0060a130@@UAE@XZ,0x00609E30,215,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeRunDGE@BfmeSubDGE@@QAEXPAX@Z,0x0060A1D0,82,Code/GameEngine/Source/Common/BfmeConv696.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_003a3d90@@UAE@XZ,0x0060AB40,149,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0060d310@@UAE@XZ,0x0060B6B0,73,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060BC50@Gen0060BC50_0061D140@@QAEXXZ,0x0060BC50,174,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060BD30@Gen0060BD30_0061D150@@QAEXXZ,0x0060BD30,182,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060BF50@Gen0060BF50_0061D140@@QAEXXZ,0x0060BF50,174,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?gen0060C030@Gen0060C030_0061D150@@QAEXXZ,0x0060C030,182,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0060cf60@@UAE@XZ,0x0060CDD0,266,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeStepBLE@BfmeThingBLE@@QAEXXZ,0x0060FFF0,69,Code/GameEngine/Source/Common/BfmeConv486.cpp,reloc-derived;call-sites=1;identity=real
??$__copy@PAVW3DAnimationInfo@@PAV1@H@_STL@@YAPAVW3DAnimationInfo@@PAV1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00610AF0,167,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,reloc-derived;call-sites=2;identity=real
?bfmeFindDGE@@YGPAVBfmeSubDGE@@PAX@Z,0x00612430,232,Code/GameEngine/Source/Common/BfmeConv696.cpp,reloc-derived;call-sites=1;identity=real
?resize@?$hashtable@URva00614BC0Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva00614BC0ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva00614BC0Value@@@7@@_STL@@QAEXI@Z,0x006136C0,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva00614D10Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva00614D10ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva00614D10Value@@@7@@_STL@@QAEXI@Z,0x006138D0,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeFindNC@@YGHPAX@Z,0x00613FF0,125,Code/GameEngine/Source/Common/BfmeConv905.cpp,reloc-derived;call-sites=1;identity=real
?erase@?$hashtable@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@@2@@_STL@@QAEXABU?$_Ht_iterator@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@U?$_Const_traits@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00615270_p12cd@@@_STL@@@2@@2@@Z,0x00614C50,154,Code/gen_small/tgrid_130.cpp,reloc-derived;call-sites=1;identity=generated
?gen00614DA0@@YAPAXXZ,0x00614DA0,65,Code/GameEngine/Source/Common/CachedPointerFills.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_00617d60_p16cd@@V?$allocator@UGen_t_00617d60_p16cd@@@_STL@@@_STL@@IAEXPAUGen_t_00617d60_p16cd@@ABU3@ABU__false_type@2@I_N@Z,0x00617070,267,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
?j_0001d6c4@BfmeSingletonH@@QAEXXZ,0x00617DB0,97,Code/GameEngine/Source/Common/BfmeOneAQAStopBfmeLayout.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00618570@@UAE@XZ,0x00617FB0,1168,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00618860@@UAE@XZ,0x00618660,31,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeRunDGH@BfmeSubDGH@@QAEXPAX@Z,0x00618980,97,Code/GameEngine/Source/Common/BfmeConv694.cpp,reloc-derived;call-sites=1;identity=real
?Gen00619540@@YAHHH@Z,0x00619540,215,Code/GameEngine/Source/Common/BigObfHookWrappers.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeRun@Glo012F1028Item@@QAEXXZ,0x00619900,161,Code/GameEngine/Source/Common/Glo012F1028Sub_bfmeNotify.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00619b80@@UAE@XZ,0x00619BB0,106,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0061ab30@@UAE@XZ,0x0061A780,164,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_0061abc0_k4@@UGen_t_0061abc0_p12cd@@@_STL@@QAE@ABU01@@Z,0x0061A900,128,Code/gen_small/tgrid_119.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0061bfc0@@UAE@XZ,0x0061BD90,179,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?refresh@Rva0060C120@@QAEXXZ,0x0061CE00,481,Code/GameEngine/Source/Common/Open2Conv002.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0060a1a0@@UAE@XZ,0x0061E3E0,221,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeBaseCVE@BfmeThingCVE@@QAEXXZ,0x0061F0C0,82,Code/GameEngine/Source/Common/BfmeConv656.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_006235b0@@UAE@XZ,0x00623530,45,Code/gen_small/dtors_007.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert@?$_Rb_tree@PAVGameWindow@@PAV1@U?$_Identity@PAVGameWindow@@@_STL@@U?$less@PAVGameWindow@@@3@V?$allocator@PAVGameWindow@@@3@@_STL@@AAE?AU?$_Rb_tree_iterator@PAVGameWindow@@U?$_Nonconst_traits@PAVGameWindow@@@_STL@@@2@PAU_Rb_tree_node_base@2@0ABQAVGameWindow@@0@Z,0x006257F0,179,Code/GameEngine/Source/GameNetwork/GameSpy/GameWindowTreeInsertUnique.cpp,reloc-derived;call-sites=1;identity=real
?downloadNextQueuedFile@DownloadManager@@QAEJXZ,0x00627370,340,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/DownloadMenu.cpp,reloc-derived;call-sites=1;identity=real
?GameSpyOpenOverlay@@YAXW4GSOverlayType@@@Z,0x00627FA0,535,Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLBuddyOverlay.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00629f60@@UAE@XZ,0x00629F90,217,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?RefreshGameListBox@@YAXPAVGameWindow@@_N@Z,0x0062E2E0,418,Code/GameEngine/Source/GameNetwork/GameSpy/LobbyUtils.cpp,reloc-derived;call-sites=7;identity=real
?insert_unique@?$_Rb_tree@URva00635520Key@@U?$pair@$$CBURva00635520Key@@URva00635520Value@@@_STL@@U?$_Select1st@U?$pair@$$CBURva00635520Key@@URva00635520Value@@@_STL@@@3@U?$less@URva00635520Key@@@3@V?$allocator@U?$pair@$$CBURva00635520Key@@URva00635520Value@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBURva00635520Key@@URva00635520Value@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBURva00635520Key@@URva00635520Value@@@_STL@@@2@@2@U32@ABU?$pair@$$CBURva00635520Key@@URva00635520Value@@@2@@Z,0x00634650,1122,Code/GameEngine/Source/Common/Rva00635520MapInsertBody.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0063cee0@@UAE@XZ,0x0063CF10,352,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?connectCallback@BuddyThreadClass@@QAEXPAVGPConnection@@PAUGPConnectResponseArg@@@Z,0x0063E490,1042,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/BuddyThread.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00642410@@UAE@XZ,0x00641C60,237,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0Gen00642300@@QAE@XZ,0x00642300,213,Code/GameEngine/Source/Common/Q4NewNiladicFactories.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeDoPE@BfmeThingPE@@QAEXPADPAXH@Z,0x006440A0,83,Code/GameEngine/Source/Common/BfmeTwoHundredSixtyFive.cpp,reloc-derived;call-sites=1;identity=real
?_M_reallocate_map@?$deque@UGen_t_00646a70_p12cd@@V?$allocator@UGen_t_00646a70_p12cd@@@_STL@@@_STL@@IAEXI_N@Z,0x00645F80,367,Code/gen_small/tgrid_135.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00647b20_k4@@UGen_t_00647b20_p12cd@@@_STL@@QAE@ABU01@@Z,0x00647470,370,Code/gen_small/tgrid_120.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeInvoke@Gen_0064C6A0Target@@QAEXPAX0@Z,0x00649790,659,Code/GameEngine/Source/Common/S3GuardedDispatchers.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0064d750@@UAE@XZ,0x0064C710,225,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0064d2f0@@UAE@XZ,0x0064D320,646,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0GameSpyPeerMessageQueue@@QAE@XZ,0x0064D650,197,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PeerThread.cpp,reloc-derived;call-sites=1;identity=real
?destroy@BFMENetworkBackendDestructorShim@@QAEXXZ,0x006541B0,216,Code/GameEngine/Source/GameNetwork/native_network.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoPJ@BfmeThingPJ@@QAEXPADPAXH@Z,0x00654BE0,127,Code/GameEngine/Source/Common/BfmeTwoHundredSeventy.cpp,reloc-derived;call-sites=1;identity=real
?destroy@BFMENetworkDestructorShim@@QAEXXZ,0x00658AF0,397,Code/GameEngine/Source/GameNetwork/native_network.cpp,reloc-derived;call-sites=1;identity=real
??A?$map@HVPSPlayerStats@@U?$less@H@_STL@@V?$allocator@U?$pair@$$CBHVPSPlayerStats@@@_STL@@@3@@_STL@@QAEAAVPSPlayerStats@@ABH@Z,0x0065E220,227,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PersistentStorageThread.cpp,reloc-derived;call-sites=1;identity=real
?pop@?$queue@VPingRequest@@V?$deque@VPingRequest@@V?$allocator@VPingRequest@@@_STL@@@_STL@@@_STL@@QAEXXZ,0x00660410,75,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp,reloc-derived;call-sites=1;identity=real
?pop@?$queue@VPingResponse@@V?$deque@VPingResponse@@V?$allocator@VPingResponse@@@_STL@@@_STL@@@_STL@@QAEXXZ,0x006605B0,75,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00661160@@UAE@XZ,0x006609D0,197,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?MultiByteToWideCharSingleLine@@YA?AV?$basic_string@GU?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@PBD@Z,0x006617D0,301,Code/GameEngine/Source/GameNetwork/GameSpy/Thread/BuddyThreadCallbacks.cpp,reloc-derived;call-sites=2;identity=real
?sendNetCommandMsg@Connection@@QAEXPAVNetCommandMsg@@E@Z,0x006624A0,502,Code/GameEngine/Source/GameNetwork/native_connection_timing.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_00665320@@UAE@XZ,0x006652B0,82,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?insert_unique@?$_Rb_tree@GU?$pair@$$CBGUGen_t_00668150_m12pod@@@_STL@@U?$_Select1st@U?$pair@$$CBGUGen_t_00668150_m12pod@@@_STL@@@2@U?$less@G@2@V?$allocator@U?$pair@$$CBGUGen_t_00668150_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBGUGen_t_00668150_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBGUGen_t_00668150_m12pod@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBGUGen_t_00668150_m12pod@@@2@@Z,0x00667C80,145,Code/gen_small/fam_006.cpp,reloc-derived;call-sites=4;identity=generated
?insert_unique@?$_Rb_tree@GU?$pair@$$CBGUGen_t_00668440_m12pod@@@_STL@@U?$_Select1st@U?$pair@$$CBGUGen_t_00668440_m12pod@@@_STL@@@2@U?$less@G@2@V?$allocator@U?$pair@$$CBGUGen_t_00668440_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBGUGen_t_00668440_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBGUGen_t_00668440_m12pod@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBGUGen_t_00668440_m12pod@@@2@@Z,0x00667E20,145,Code/gen_small/fam_006.cpp,reloc-derived;call-sites=4;identity=generated
?insert_unique@?$_Rb_tree@GU?$pair@$$CBGUGen_t_00668a90_m12pod@@@_STL@@U?$_Select1st@U?$pair@$$CBGUGen_t_00668a90_m12pod@@@_STL@@@2@U?$less@G@2@V?$allocator@U?$pair@$$CBGUGen_t_00668a90_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBGUGen_t_00668a90_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBGUGen_t_00668a90_m12pod@@@_STL@@@2@@_STL@@_N@2@ABU?$pair@$$CBGUGen_t_00668a90_m12pod@@@2@@Z,0x00668810,145,Code/gen_small/fam_006.cpp,reloc-derived;call-sites=4;identity=generated
?notifyTargetOfProbe@NAT@@IAEXPAVGameSlot@@@Z,0x00671100,374,Code/GameEngine/Source/GameNetwork/NAT_gotMangledPort_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?sendMangledPortNumberToTarget@NAT@@IAEXGPAVGameSlot@@@Z,0x006718A0,388,Code/GameEngine/Source/GameNetwork/nat.cpp,reloc-derived;call-sites=4;identity=real
??1Gen_dtor_00674380@@UAE@XZ,0x006736B0,95,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00676210@@UAE@XZ,0x00675E60,86,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?constructGameMessage@NetGameCommandMsg@@QAEPAVGameMessage@@XZ,0x00675ED0,467,Code/GameEngine/Source/GameNetwork/NetPacket_GetBufferSizeNeededForCommand.cpp,reloc-derived;call-sites=2;identity=real
?getPortableFilename@NetFileCommandMsg@@QAE?AV?$StringBase@D@@XZ,0x0067D250,32,Code/GameEngine/Source/GameNetwork/NetPacket_commandSizes.cpp,reloc-derived;call-sites=3;identity=real
?getPortableFilename@NetFileAnnounceCommandMsg@@QAE?AV?$StringBase@D@@XZ,0x0067D2E0,32,Code/GameEngine/Source/GameNetwork/NetPacket_commandSizes.cpp,reloc-derived;call-sites=3;identity=real
?addAckCommand@NetPacket@@IAE_NPAVNetCommandRef@@GEI@Z,0x0067DEC0,642,Code/GameEngine/Source/GameNetwork/NetPacket_ackCommands.cpp,reloc-derived;call-sites=3;identity=real
?ConstructNetCommandMsgFromRawData@NetPacket@@SAPAVNetCommandRef@@PAEG@Z,0x0067EE40,937,Code/GameEngine/Source/GameNetwork/NetCommandWrapperList_getReadyCommands.cpp,reloc-derived;call-sites=1;identity=real
?GetCommandsFromCommandList@Network@@IAEXXZ,0x006828D0,352,Code/GameEngine/Source/GameNetwork/Network_update.cpp,reloc-derived;call-sites=1;identity=real
?RelayCommandsToCommandList@Network@@IAEXXZ,0x00682A90,375,Code/GameEngine/Source/GameNetwork/Network_update.cpp,reloc-derived;call-sites=1;identity=real
?sendMessage@LANAPI@@IAEXPAULANMessage@@I@Z,0x00684CF0,221,Code/GameEngine/Source/GameNetwork/LANAPI_RequestAccept_Thunk.cpp,reloc-derived;call-sites=11;identity=real
??0LANPlayer@@QAE@ABV0@@Z,0x006869C0,122,Code/GameEngine/Source/GameNetwork/LANGameSlot_copy.cpp,reloc-derived;call-sites=1;identity=real
?addPlayer@LANAPI@@IAEXPAVLANPlayer@@@Z,0x00686FD0,185,Code/GameEngine/Source/GameNetwork/LANAPI_RequestSetName.cpp,reloc-derived;call-sites=1;identity=real
?reset@LANAPI@@UAEXXZ,0x00688430,185,Code/GameEngine/Source/GameNetwork/lanapi.cpp,reloc-derived;call-sites=1;identity=real
?writeLANGameInfo@@YAXPBVLANGameInfo@@PADI@Z,0x0068E090,1037,Code/GameEngine/Source/GameNetwork/LANAPI_RequestGameAnnounce.cpp,reloc-derived;call-sites=2;identity=real
?_bfme_fillCurrentLANGameInfo_0068E630@@YAXPADI@Z,0x0068E630,112,Code/GameEngine/Source/GameNetwork/Rva00685000RequestSerializedGameInfo.cpp,reloc-derived;call-sites=1;identity=real
