table_rva,ini_key,bfme_offset,upstream_class,upstream_member,votes,margin,notes
0x00c77018,AutoFireParticleMediumMax,0xacc,GlobalData,m_autoFireParticleMediumMax,321,314,
0x00c77018,AutoFireParticleLargePrefix,0xad0,GlobalData,m_autoFireParticleLargePrefix,321,314,
0x00c77018,AutoFireParticleLargeSystem,0xad4,GlobalData,m_autoFireParticleLargeSystem,321,314,
0x00c77018,AutoFireParticleLargeMax,0xad8,GlobalData,m_autoFireParticleLargeMax,321,314,
0x00c77018,AutoSmokeParticleSmallPrefix,0xadc,GlobalData,m_autoSmokeParticleSmallPrefix,321,314,
0x00c77018,AutoSmokeParticleSmallSystem,0xae0,GlobalData,m_autoSmokeParticleSmallSystem,321,314,
0x00c77018,AutoSmokeParticleSmallMax,0xae4,GlobalData,m_autoSmokeParticleSmallMax,321,314,
0x00c77018,AutoSmokeParticleMediumPrefix,0xae8,GlobalData,m_autoSmokeParticleMediumPrefix,321,314,
0x00c77018,AutoSmokeParticleMediumSystem,0xaec,GlobalData,m_autoSmokeParticleMediumSystem,321,314,
0x00c77018,AutoSmokeParticleMediumMax,0xaf0,GlobalData,m_autoSmokeParticleMediumMax,321,314,
0x00c77018,AutoSmokeParticleLargePrefix,0xaf4,GlobalData,m_autoSmokeParticleLargePrefix,321,314,
0x00c77018,AutoSmokeParticleLargeSystem,0xaf8,GlobalData,m_autoSmokeParticleLargeSystem,321,314,
0x00c77018,AutoSmokeParticleLargeMax,0xafc,GlobalData,m_autoSmokeParticleLargeMax,321,314,
0x00c77018,AutoAflameParticlePrefix,0xb00,GlobalData,m_autoAflameParticlePrefix,321,314,
0x00c77018,AutoAflameParticleSystem,0xb04,GlobalData,m_autoAflameParticleSystem,321,314,
0x00c77018,AutoAflameParticleMax,0xb08,GlobalData,m_autoAflameParticleMax,321,314,
0x00c77018,BuildSpeed,0xb2c,GlobalData,m_BuildSpeed,321,314,
0x00c77018,MinDistFromEdgeOfMapForBuild,0xb30,GlobalData,m_MinDistFromEdgeOfMapForBuild,321,314,
0x00c77018,SupplyBuildBorder,0xb34,GlobalData,m_SupplyBuildBorder,321,314,
0x00c77018,AllowedHeightVariationForBuilding,0xb38,GlobalData,m_allowedHeightVariationForBuilding,321,314,
0x00c77018,MinLowEnergyProductionSpeed,0xb3c,GlobalData,m_MinLowEnergyProductionSpeed,321,314,
0x00c77018,MaxLowEnergyProductionSpeed,0xb40,GlobalData,m_MaxLowEnergyProductionSpeed,321,314,
0x00c77018,LowEnergyPenaltyModifier,0xb44,GlobalData,m_LowEnergyPenaltyModifier,321,314,
0x00c77018,MultipleFactory,0xb48,GlobalData,m_MultipleFactory,321,314,
0x00c77018,RefundPercent,0xb4c,GlobalData,m_RefundPercent,321,314,
0x00c77018,CommandCenterHealRange,0xb54,GlobalData,m_commandCenterHealRange,321,314,
0x00c77018,CommandCenterHealAmount,0xb58,GlobalData,m_commandCenterHealAmount,321,314,
0x00c77018,MaxLineBuildObjects,0xb5c,GlobalData,m_maxLineBuildObjects,321,314,
0x00c77018,MaxTunnelCapacity,0xb60,GlobalData,m_maxTunnelCapacity,321,314,
0x00c77018,MaxParticleCount,0xb8c,GlobalData,m_maxParticleCount,321,314,vote picked from StaticGameLODInfo::m_maxParticleCount
0x00c77018,MaxFieldParticleCount,0xb90,GlobalData,m_maxFieldParticleCount,321,314,
0x00c77018,HorizontalScrollSpeedFactor,0xb64,GlobalData,m_horizontalScrollSpeedFactor,321,314,
0x00c77018,VerticalScrollSpeedFactor,0xb68,GlobalData,m_verticalScrollSpeedFactor,321,314,
0x00c77018,ScreenEdgeScrollSpeedFactor,0xb6c,,,321,314,no upstream key
0x00c77018,ScreenEdgeScrollRampTime,0xb70,,,321,314,no upstream key
0x00c77018,ScrollAmountCutoff,0xb74,GlobalData,m_scrollAmountCutoff,321,314,
0x00c77018,CameraAdjustSpeed,0xb78,GlobalData,m_cameraAdjustSpeed,321,314,
0x00c77018,EnforceMaxCameraHeight,0xb7c,GlobalData,m_enforceMaxCameraHeight,321,314,
0x00c77018,KeyboardScrollSpeedFactor,0xbbc,GlobalData,m_keyboardScrollFactor,321,314,
0x00c77018,KeyboardDefaultScrollSpeedFactor,0xbc0,GlobalData,m_keyboardDefaultScrollFactor,321,314,
0x00c77018,MovementPenaltyDamageState,0xbd8,GlobalData,m_movementPenaltyDamageState,321,314,
0x00c77018,HealthBonus_Veteran,0xb9c,GlobalData,m_healthBonus,321,314,
0x00c77018,HealthBonus_Elite,0xba0,GlobalData,m_healthBonus,321,314,
0x00c77018,HealthBonus_Heroic,0xba4,GlobalData,m_healthBonus,321,314,
0x00c77018,HumanSoloPlayerHealthBonus_Easy,0xa2c,GlobalData,m_soloPlayerHealthBonusForDifficulty,321,314,
0x00c77018,HumanSoloPlayerHealthBonus_Normal,0xa30,GlobalData,m_soloPlayerHealthBonusForDifficulty,321,314,
0x00c77018,HumanSoloPlayerHealthBonus_Hard,0xa34,GlobalData,m_soloPlayerHealthBonusForDifficulty,321,314,
0x00c77018,AttributeModifierArmorMaxBonus,0xbac,,,321,314,no upstream key
0x00c77018,AISoloPlayerHealthBonus_Easy,0xa38,GlobalData,m_soloPlayerHealthBonusForDifficulty,321,314,
0x00c77018,AISoloPlayerHealthBonus_Normal,0xa3c,GlobalData,m_soloPlayerHealthBonusForDifficulty,321,314,
0x00c77018,AISoloPlayerHealthBonus_Hard,0xa40,GlobalData,m_soloPlayerHealthBonusForDifficulty,321,314,
0x00c77018,WeaponBonus,0xb94,GlobalData,m_weaponBonusSet,321,314,
0x00c77018,DefaultStructureRubbleHeight,0xba8,GlobalData,m_defaultStructureRubbleHeight,321,314,
0x00c77018,FixedSeed,0xab0,GlobalData,m_fixedSeed,321,314,
0x00c77018,ShellMapName,0xbb0,GlobalData,m_shellMapName,321,314,
0x00c77018,ShellMapOn,0xbb4,GlobalData,m_shellMapOn,321,314,
0x00c77018,ShellMapOffByCommandArgument,0xbb5,,,321,314,no upstream key
0x00c77018,SkipMapUnroll,0x2a,,,321,314,no upstream key
0x00c77018,PlayIntro,0xbb6,GlobalData,m_playIntro,321,314,
0x00c77018,FirewallBehavior,0xb14,GlobalData,m_firewallBehavior,321,314,
0x00c77018,FirewallPortOverride,0xb1c,GlobalData,m_firewallPortOverride,321,314,
0x00c77018,FirewallPortAllocationDelta,0xb20,GlobalData,m_firewallPortAllocationDelta,321,314,
0x00c77018,DamageRadiusMinimumForSplash,0xbdc,,,321,314,no upstream key
0x00c77018,GroupSelectMinSelectSize,0xbe0,GlobalData,m_groupSelectMinSelectSize,321,314,
0x00c77018,GroupSelectVolumeBase,0xbe4,GlobalData,m_groupSelectVolumeBase,321,314,
0x00c77018,GroupSelectVolumeIncrement,0xbe8,GlobalData,m_groupSelectVolumeIncrement,321,314,
0x00c77018,MaxUnitSelectSounds,0xbec,GlobalData,m_maxUnitSelectSounds,321,314,
0x00c77018,SelectionFlashSaturationFactor,0xbf0,GlobalData,m_selectionFlashSaturationFactor,321,314,
0x00c77018,SelectionFlashHouseColor,0xbf4,GlobalData,m_selectionFlashHouseColor,321,314,
0x00c77018,CameraAudibleRadius,0xbf8,GlobalData,m_cameraAudibleRadius,321,314,
0x00c77018,GroupMoveClickToGatherAreaFactor,0xbfc,GlobalData,m_groupMoveClickToGatherFactor,321,314,
0x00c77018,ShakeSubtleIntensity,0xc10,GlobalData,m_shakeSubtleIntensity,321,314,
0x00c77018,ShakeNormalIntensity,0xc14,GlobalData,m_shakeNormalIntensity,321,314,
0x00c77018,ShakeStrongIntensity,0xc18,GlobalData,m_shakeStrongIntensity,321,314,
0x00c77018,ShakeSevereIntensity,0xc1c,GlobalData,m_shakeSevereIntensity,321,314,
0x00c77018,ShakeCineExtremeIntensity,0xc20,GlobalData,m_shakeCineExtremeIntensity,321,314,
0x00c77018,ShakeCineInsaneIntensity,0xc24,GlobalData,m_shakeCineInsaneIntensity,321,314,
0x00c77018,MaxShakeIntensity,0xc28,GlobalData,m_maxShakeIntensity,321,314,
0x00c77018,MaxShakeRange,0xc2c,GlobalData,m_maxShakeRange,321,314,
0x00c77018,SellPercentage,0xc30,GlobalData,m_sellPercentage,321,314,
0x00c77018,BaseRegenHealthPercentPerSecond,0xc34,GlobalData,m_baseRegenHealthPercentPerSecond,321,314,
0x00c77018,BaseRegenDelay,0xc38,GlobalData,m_baseRegenDelay,321,314,
0x00c77018,SpecialPowerViewObject,0xc40,GlobalData,m_specialPowerViewObjectName,321,314,
0x00c77018,StandardPublicBone,0xc44,GlobalData,m_standardPublicBones,321,314,
0x00c77018,ShowMetrics,0xc50,GlobalData,m_showMetrics,321,314,
0x00c77018,DefaultStartingCash,0xc54,GlobalData,m_defaultStartingCash,321,314,
0x00c77018,ShroudColor,0xc78,GlobalData,m_shroudColor,321,314,
0x00c77018,ClearAlpha,0xc84,GlobalData,m_clearAlpha,321,314,
0x00c77018,FogAlpha,0xc85,GlobalData,m_fogAlpha,321,314,
0x00c77018,ShroudAlpha,0xc86,GlobalData,m_shroudAlpha,321,314,
0x00c77018,TaintOn,0xcf5,,,321,314,no upstream key
0x00c77018,TaintColor,0xc88,,,321,314,no upstream key
0x00c77018,ElvenWoodColor,0xc94,,,321,314,no upstream key
0x00c77018,TaintAlpha,0xca0,,,321,314,no upstream key
0x00c77018,HotKeyTextColor,0xc3c,GlobalData,m_hotKeyTextColor,321,314,
0x00c77018,PowerBarBase,0xc5c,GlobalData,m_powerBarBase,321,314,
0x00c77018,PowerBarIntervals,0xc60,GlobalData,m_powerBarIntervals,321,314,
0x00c77018,PowerBarYellowRange,0xc64,GlobalData,m_powerBarYellowRange,321,314,
0x00c77018,UnlookPersistDuration,0xc6c,GlobalData,m_unlookPersistDuration,321,314,
0x00c77018,NetworkFPSHistoryLength,0xca4,GlobalData,m_networkFPSHistoryLength,321,314,
0x00c77018,NetworkLatencyHistoryLength,0xca8,GlobalData,m_networkLatencyHistoryLength,321,314,
0x00c77018,NetworkRunAheadMetricsTime,0xcac,GlobalData,m_networkRunAheadMetricsTime,321,314,
0x00c77018,NetworkCushionHistoryLength,0xcb0,GlobalData,m_networkCushionHistoryLength,321,314,
0x00c77018,NetworkRunAheadSlack,0xcb4,GlobalData,m_networkRunAheadSlack,321,314,
0x00c77018,NetworkKeepAliveDelay,0xcb8,GlobalData,m_networkKeepAliveDelay,321,314,
0x00c77018,NetworkDisconnectTime,0xcbc,GlobalData,m_networkDisconnectTime,321,314,
0x00c77018,NetworkPlayerTimeoutTime,0xcc0,GlobalData,m_networkPlayerTimeoutTime,321,314,
0x00c77018,NetworkDisconnectScreenNotifyTime,0xcc4,GlobalData,m_networkDisconnectScreenNotifyTime,321,314,
0x00c77018,KeyboardCameraRotateSpeed,0xcc8,GlobalData,m_keyboardCameraRotateSpeed,321,314,
0x00c77018,PlayStats,0xccc,GlobalData,m_playStats,321,314,
0x00c77018,DefaultVoiceAttackChargeTimeout,0xcd0,,,321,314,no upstream key
0x00c77018,DefaultMaxDistanceForEngaged,0xcd4,,,321,314,no upstream key
0x00c77018,DefaultEngagedStateTimeout,0xcd8,,,321,314,no upstream key
0x00c77018,AnimationSharingCap,0xcdc,,,321,314,no upstream key
0x00c77018,AnimationSharingFrameTolerance,0xce0,,,321,314,no upstream key
0x00c77018,AnimationSharingSpeedTolerance,0xce4,,,321,314,no upstream key
0x00c77018,AnimationSharingWorryThreshold,0xce8,,,321,314,no upstream key
0x00c77018,AnimationSharingDrasticThreshold,0xcec,,,321,314,no upstream key
0x00c77018,ParticleCursorAnim2DTemplateName,0xdd0,,,321,314,no upstream key
0x00c77018,ParticleCursorBurstCount,0xdd4,,,321,314,no upstream key
0x00c77018,ParticleCursorBurstFactor,0xdd8,,,321,314,no upstream key
0x00c77018,ParticleCursorStopBurstFactor,0xde4,,,321,314,no upstream key
0x00c77018,ParticleCursorBurstFrequency,0xde8,,,321,314,no upstream key
0x00c77018,ParticleCursorParticleLife,0xdec,,,321,314,no upstream key
0x00c77018,ParticleCursorSystemLife,0xdf8,,,321,314,no upstream key
0x00c77018,ParticleCursorDriftVelX,0xe04,,,321,314,no upstream key
0x00c77018,ParticleCursorDriftVelY,0xe10,,,321,314,no upstream key
0x00c77018,ParticleCursorVelocityDrag,0xe1c,,,321,314,no upstream key
0x00c77018,ParticleCursorParticleSize,0xe28,,,321,314,no upstream key
0x00c77018,ParticleCursorPerFrameSize,0xe34,,,321,314,no upstream key
0x00c77018,ParticleCursorAlpha,0xe38,,,321,314,no upstream key
0x00c77018,ParticleCursorOffset,0xe3c,,,321,314,no upstream key
0x00c77018,ProgressMovieOffset,0xe44,,,321,314,no upstream key
0x00c77018,ProgressMovieSize,0xe4c,,,321,314,no upstream key
0x00c77018,UseHelpTextSystem,0xe54,,,321,314,no upstream key
0x00c77018,GuiTextureFiltering,0xe55,,,321,314,no upstream key
0x00c77018,CameraTerrainSampleRadiusForHeight,0xe5c,,,321,314,no upstream key
0x00c77018,EnableHouseColor,0xe60,,,321,314,no upstream key
0x00c77018,GoodCommandPoints,0xe70,,,321,314,no upstream key
0x00c77018,EvilCommandPoints,0xe74,,,321,314,no upstream key
0x00c77018,GoodCommandPointsBonus,0xe78,,,321,314,no upstream key
0x00c77018,EvilCommandPointsBonus,0xe7c,,,321,314,no upstream key
0x00c77018,GoodCommandPointsAI,0xe80,,,321,314,no upstream key
0x00c77018,EvilCommandPointsAI,0xe84,,,321,314,no upstream key
0x00c77018,GoodCommandPointsMP2,0xe88,,,321,314,no upstream key
0x00c77018,EvilCommandPointsMP2,0xe8c,,,321,314,no upstream key
0x00c77018,GoodCommandPointsMP3,0xe90,,,321,314,no upstream key
0x00c77018,EvilCommandPointsMP3,0xe94,,,321,314,no upstream key
0x00c77018,GoodCommandPointsMP4,0xe98,,,321,314,no upstream key
0x00c77018,EvilCommandPointsMP4,0xe9c,,,321,314,no upstream key
0x00c77018,GoodCommandPointsMP56,0xea0,,,321,314,no upstream key
0x00c77018,EvilCommandPointsMP56,0xea4,,,321,314,no upstream key
0x00c77018,GoodCommandPointsMP78,0xea8,,,321,314,no upstream key
0x00c77018,EvilCommandPointsMP78,0xeac,,,321,314,no upstream key
0x00c77018,InitialMaxRingLevel,0xeb0,,,321,314,no upstream key
0x00c77018,ResourceBonusMultiplier,0xeb4,,,321,314,no upstream key
0x00c77018,GoodCommandPointLimit,0xeb8,,,321,314,no upstream key
0x00c77018,EvilCommandPointLimit,0xebc,,,321,314,no upstream key
0x00c77018,PowerLimit,0xec0,,,321,314,no upstream key
0x00c77018,ResourceMultiplierLimit,0xec4,,,321,314,no upstream key
0x00c77018,TreeFadeObjectFilter,0xedc,,,321,314,no upstream key
0x00c77018,MultiPlayMoneyMult,0xee0,,,321,314,no upstream key
0x00c77018,MultiPlayUnitXPMult,0xee0,,,321,314,no upstream key
0x00c77018,MultiPlayBuildingXPMult,0xee0,,,321,314,no upstream key
0x00c77018,MultiPlayUnitSpeedMult,0xee0,,,321,314,no upstream key
0x00c77018,MultiPlayBuildingSpeedMult,0xee0,,,321,314,no upstream key
0x00c77018,ShrubBrightnessScale,0x1220,,,321,314,no upstream key
0x00c77018,TutorialMap,0x1200,,,321,314,no upstream key
0x00c77018,TutorialLoadMovie,0x1204,,,321,314,no upstream key
0x00c77018,TutorialObjective,0x1208,,,321,314,no upstream key
0x00c77018,BlockedByWallLeeway,0x11f4,,,321,314,no upstream key
0x00c77018,SecondsBeforeBaseCheckActive,0x11f8,,,321,314,no upstream key
0x00c77018,ObjectsThatScore,0x121c,,,321,314,no upstream key
0x00c77018,ScoreKeeper_UnitsBuiltMultiplier,0x1224,,,321,314,no upstream key
0x00c77018,ScoreKeeper_UnitsDestroyedMultiplier,0x1228,,,321,314,no upstream key
0x00c77018,ScoreKeeper_StructuresBuiltMultiplier,0x122c,,,321,314,no upstream key
0x00c77018,ScoreKeeper_StructuresDestroyedMultiplier,0x1230,,,321,314,no upstream key
0x00c77018,ScoreKeeper_HeroesVettedMultiplier,0x1234,,,321,314,no upstream key
0x00c77018,ScoreKeeper_UnitsVettedMultiplier,0x1238,,,321,314,no upstream key
0x00c77018,ScoreKeeper_ObjectivesCompletedMultiplier,0x123c,,,321,314,no upstream key
0x00c77018,ScoreKeeper_SuppliesCollectedMultiplier,0x1240,,,321,314,no upstream key
0x00c77018,ScoreKeeper_PowerPointsMultiplier,0x1244,,,321,314,no upstream key
0x00c77018,ScoreKeeper_RegionCommandPointsMultiplier,0x1248,,,321,314,no upstream key
0x00c77018,ScoreKeeper_RegionResourcesMultiplier,0x124c,,,321,314,no upstream key
0x00c77018,ScoreKeeper_RegionPowerPointsMultiplier,0x1250,,,321,314,no upstream key
0x00c77018,ScoreKeeper_TimeTakenMultiplier,0x1254,,,321,314,no upstream key
0x00c77018,ScoreKeeper_TimeTakenMaximumScore,0x1258,,,321,314,no upstream key
0x00c77018,ScoreKeeper_TimeTakenMinimumScore,0x125c,,,321,314,no upstream key
0x00c77018,ScoreKeeper_TotalVictoryRequiredScore,0x1260,,,321,314,no upstream key
0x00c77018,ScoreKeeper_NormalVictoryRequiredScore,0x1264,,,321,314,no upstream key
0x00c77018,ScoreKeeper_NormalVictoryRequiredObjectivesPercentage,0x1268,,,321,314,no upstream key
0x00c77018,TintUnitIfPathingForMoreThan,0x1270,,,321,314,no upstream key
0x00c77018,ClampedLOSHeightForCastleStructures,0x1274,,,321,314,no upstream key
0x00c7f6d8,TooltipName,0x0,MultiplayerColorDefinition,m_tooltipName,3,3,
0x00c7f6d8,RGBColor,0x4,MultiplayerColorDefinition,m_rgbValue,3,3,
0x00c7f6d8,RGBNightColor,0x14,MultiplayerColorDefinition,m_rgbValueNight,3,3,
0x00c7f718,InitialCreditsVeryLow,0x1c,,,6,6,no upstream key
0x00c7f718,InitialCreditsLow,0x20,,,6,6,no upstream key
0x00c7f718,InitialCreditsMedium,0x24,,,6,6,no upstream key
0x00c7f718,InitialCreditsHigh,0x28,,,6,6,no upstream key
0x00c7f718,InitialCreditsVeryHigh,0x2c,,,6,6,no upstream key
0x00c7f718,StartCountdownTimer,0x10,MultiplayerSettings,m_startCountdownTimerSeconds,6,6,
0x00c7f718,MaxBeaconsPerPlayer,0x14,MultiplayerSettings,m_maxBeaconsPerPlayer,6,6,
0x00c7f718,UseShroud,0x18,MultiplayerSettings,m_isShroudInMultiplayer,6,6,
0x00c7f718,ShowRandomPlayerTemplate,0x19,MultiplayerSettings,m_showRandomPlayerTemplate,6,6,
0x00c7f718,ShowRandomStartPos,0x1a,MultiplayerSettings,m_showRandomStartPos,6,6,
0x00c7f718,ShowRandomColor,0x1b,MultiplayerSettings,m_showRandomColor,6,6,
0x00c80bf8,Texture,0x8,TerrainType,m_texture,4,3,vote picked from CursorInfo::textureName|Image::m_filename|RadiusDecalTemplate::m_name|TerrainRoadType::m_texture|W3DLaserDrawModuleData::m_textureName|W3DProjectileStreamDrawModuleData::m_textureName
0x00c80bf8,BlendEdges,0xc,TerrainType,m_blendEdgeTexture,4,3,
0x00c80bf8,Class,0x10,TerrainType,m_class,4,3,
0x00c80bf8,RestrictConstruction,0x1c,TerrainType,m_restrictConstruction,4,3,
0x00c80bf8,TerrainObject,0x0,,,4,3,no upstream key
0x00c8132c,Texture,0x8,,,1,0,ambiguous: CursorInfo::textureName|Image::m_filename|RadiusDecalTemplate::m_name|TerrainRoadType::m_texture|TerrainType::m_texture|W3DLaserDrawModuleData::m_textureName|W3DProjectileStreamDrawModuleData::m_textureName
0x00c813f8,Filename,0xc,AudioEventInfo,m_filename,14,12,vote picked from MusicTrack::filename|Video::m_filename
0x00c813f8,Volume,0x10,AudioEventInfo,m_volume,14,12,vote picked from MusicTrack::volume
0x00c813f8,VolumeShift,0x14,AudioEventInfo,m_volumeShift,14,12,
0x00c813f8,MinVolume,0x18,AudioEventInfo,m_minVolume,14,12,
0x00c813f8,PitchShift,0x0,,,14,12,no upstream key
0x00c813f8,PlayPercent,0x24,,,14,12,no upstream key
0x00c813f8,Delay,0x0,LeafletDropBehaviorModuleData,m_delayFrames,14,12,sole candidate; table votes AudioEventInfo
0x00c813f8,Limit,0x30,AudioEventInfo,m_limit,14,12,
0x00c813f8,Priority,0x34,AudioEventInfo,m_priority,14,12,vote picked from EvaCheckInfo::m_priority|ParticleSystemTemplate::m_priority
0x00c813f8,Type,0x38,AudioEventInfo,m_type,14,12,vote picked from ParticleSystemTemplate::m_particleType|TerrainScorchFXNugget::m_scorch|UpgradeTemplate::m_type|ViewShakeFXNugget::m_shake
0x00c813f8,Control,0x3c,AudioEventInfo,m_control,14,12,
0x00c813f8,Sounds,0x40,AudioEventInfo,m_sounds,14,12,vote picked from EvaSideSounds::m_soundNames
0x00c813f8,Attack,0x50,AudioEventInfo,m_attackSounds,14,12,
0x00c813f8,Decay,0x60,AudioEventInfo,m_decaySounds,14,12,
0x00c813f8,MinRange,0x74,AudioEventInfo,m_minDistance,14,12,
0x00c813f8,MaxRange,0x78,AudioEventInfo,m_maxDistance,14,12,vote picked from DemoralizeSpecialPowerModuleData::m_maxRange
0x00c813f8,LowPassCutoff,0x70,AudioEventInfo,m_lowPassFreq,14,12,
0x00c813f8,ReverbEffectLevel,0x7c,,,14,12,no upstream key
0x00c813f8,DryLevel,0x80,,,14,12,no upstream key
0x00c813f8,SubmixSlider,0x88,,,14,12,no upstream key
0x00c813f8,VolumeSliderMultiplier,0x8c,,,14,12,no upstream key
0x00c81d60,AudioRoot,0x0,AudioSettings,m_audioRoot,23,20,
0x00c81d60,SoundsFolder,0x4,AudioSettings,m_soundsFolder,23,20,
0x00c81d60,MusicFolder,0x8,AudioSettings,m_musicFolder,23,20,
0x00c81d60,StreamingFolder,0xc,AudioSettings,m_streamingFolder,23,20,
0x00c81d60,AmbientStreamFolder,0x10,,,23,20,no upstream key
0x00c81d60,SoundsExtension,0x14,AudioSettings,m_soundsExtension,23,20,
0x00c81d60,UseDigital,0x18,AudioSettings,m_useDigital,23,20,
0x00c81d60,UseMidi,0x19,AudioSettings,m_useMidi,23,20,
0x00c81d60,OutputRate,0x1c,AudioSettings,m_outputRate,23,20,
0x00c81d60,OutputBits,0x20,AudioSettings,m_outputBits,23,20,
0x00c81d60,OutputChannels,0x24,AudioSettings,m_outputChannels,23,20,
0x00c81d60,SampleCount2D,0x28,AudioSettings,m_sampleCount2D,23,20,vote picked from StaticGameLODInfo::m_sampleCount2D
0x00c81d60,SampleCount3D,0x2c,AudioSettings,m_sampleCount3D,23,20,vote picked from StaticGameLODInfo::m_sampleCount3D
0x00c81d60,StreamCount,0x30,AudioSettings,m_streamCount,23,20,vote picked from StaticGameLODInfo::m_streamCount
0x00c81d60,MixaheadLatency,0x48,,,23,20,no upstream key
0x00c81d60,MixaheadLatencyDuringMovies,0x4c,,,23,20,no upstream key
0x00c81d60,3DBufferLengthMS,0x50,,,23,20,no upstream key
0x00c81d60,3DBufferCallbackCallsPerBufferLength,0x54,,,23,20,no upstream key
0x00c81d60,AutomaticSubtitleDurationMS,0x58,,,23,20,no upstream key
0x00c81d60,AutomaticSubtitleWindowWidth,0x5c,,,23,20,no upstream key
0x00c81d60,AutomaticSubtitleLines,0x60,,,23,20,no upstream key
0x00c81d60,AutomaticSubtitleWindowColor,0x64,,,23,20,no upstream key
0x00c81d60,AutomaticSubtitleTextColor,0x68,,,23,20,no upstream key
0x00c81d60,ForceResetTimeSeconds,0x6c,,,23,20,no upstream key
0x00c81d60,EmergencyResetTimeSeconds,0x70,,,23,20,no upstream key
0x00c81d60,MusicScriptLibraryName,0x74,,,23,20,no upstream key
0x00c81d60,MinSampleVolume,0x7c,AudioSettings,m_minVolume,23,20,
0x00c81d60,PositionDeltaForReverbRecheck,0x78,,,23,20,no upstream key
0x00c81d60,GlobalMinRange,0x34,AudioSettings,m_globalMinRange,23,20,
0x00c81d60,GlobalMaxRange,0x38,AudioSettings,m_globalMaxRange,23,20,
